,Item_Weight,Item_Visibility,Item_MRP,Age_Outlet,Item_Identifier,Item_Fat_Content,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
50,-1.245335332764776,-0.04993323188343623,0.04638433400316362,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,3134.5864
51,-0.6035500222766369,1.8381807930279788,0.008392583309330693,1.2939336161878014,1.0,0.0,0.0,2.0,1.0,850.8924
52,-0.6721901624357963,-0.8518178705080703,-0.3845035916950874,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,810.9444
53,-0.4433896952385988,-0.10611309389534816,0.889438914388223,-1.0951903462837393,1.0,0.0,1.6666666666666667,1.0,1.0,3121.2704
54,-0.15624510890611573,-0.8505236001186793,0.16826369450105572,-1.0951903462837393,2.0,1.0,1.6666666666666667,1.0,1.0,4815.0656
55,-1.1275030921582192,-1.234344355995418,1.7351142800100874,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,6258.52
56,-0.8323504894738344,-0.4525371480825249,-0.5593350186135749,-0.49790935566585415,2.0,1.0,2.0,1.0,1.0,2117.244
57,-1.0222548772475084,0.035799229682078056,-1.6531210218928305,-0.13954076129512305,0.0,0.0,1.0,0.0,1.0,796.9626
58,0.5187162693256168,2.118809188767513,0.8594347775227409,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,4910.275
59,1.1555442363578163,-0.18735054030292025,0.6269589223809962,1.5328460124349554,1.0,0.0,2.0,0.0,0.0,892.172
60,-0.6481661133800904,-0.08373972835780912,1.7009669900128916,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,3185.1872
61,-1.1126310617904014,-0.618446665727866,-0.8614126346215004,-0.49790935566585415,1.0,2.0,1.3333333333333333,1.0,1.0,1062.6168
62,-0.9334040291525966,-1.1925506516976534,-1.6493600666081507,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,484.7024
63,0.3917320100311726,1.6428971378674768,-1.4440587995651901,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,147.8076
64,0.3699959656474387,-0.9068340155854777,1.8442301594650097,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,2543.356
65,1.1135974840383303,2.5617209045407554,0.7135508228338178,-0.020084563171546017,1.0,0.0,2.0,2.0,0.0,184.4266
66,1.4911182549137065,-0.7618424113999478,0.5071511384489609,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,4865.6664
67,0.18695559188968053,0.17918147477686674,0.7231443099690344,-0.49790935566585415,1.0,2.0,1.6666666666666667,1.0,1.0,1118.544
68,1.0907174373186108,-0.58501068051344,0.383158448679233,-0.49790935566585415,0.0,0.0,1.3333333333333333,1.0,1.0,2302.3364
69,-0.9581907464322932,1.502077766040537,-0.7250804143618155,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,2027.361
70,0.6331165029242155,0.7198122360979017,0.4686519317901584,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,3435.528
71,0.6903166197235149,1.0529241876167266,-1.313135160603029,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,599.22
72,1.239437740996789,-0.08373972835780912,0.3815525753723672,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,4604.6728
73,-1.138943115518079,-1.208250961350427,0.7808722436042487,-1.0951903462837393,1.0,0.0,1.6666666666666667,1.0,1.0,2285.0256
74,-1.1458071295339949,2.382990536996251,1.8206912685329697,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,5580.7356
75,-1.0165348655675783,-0.9439679484400981,-0.43318724686603316,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,2290.352
76,0.003915218131922361,-0.7587934763143611,0.5034319358702594,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,1207.0954
77,-0.22831725607323283,0.8926580343854242,-0.8191942253839966,1.5328460124349554,1.0,0.0,2.0,0.0,0.0,643.1628
78,1.4110380913946872,0.8687788985572416,-0.5786054982959654,-1.0951903462837393,1.0,0.0,1.3333333333333333,1.0,1.0,1587.933
79,-1.5851040265526142,-0.08373972835780912,1.309634935609361,-0.49790935566585415,1.0,0.0,1.0,1.0,1.0,5305.0944
80,-1.160679159901813,-0.22284466595630892,-0.6282623126908718,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,1697.79
81,-0.23632527242513476,-1.1515773639403715,0.6317765423015935,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,1427.4752
82,0.8962370402009927,-0.5125797140198327,0.7541633587644556,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,4693.89
83,-0.0002794571000265092,4.579616758638302,0.8610824035355852,1.5328460124349554,2.0,1.0,2.0,0.0,0.0,583.2408
84,0.2647477507367276,-0.7967258308479779,0.48792241147254867,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,3091.9752
85,0.6102364562044958,1.1527906866930808,0.5782752672100504,-1.0951903462837393,1.0,2.0,1.6666666666666667,1.0,1.0,2479.4392
86,-1.5507839564730346,-0.9193830073552607,0.32116210379436905,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,2716.464
87,0.32118519931203626,-0.6392403041167598,0.24040273519208438,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,3285.723
88,-1.4935838396737353,1.085429453701723,-0.7282504082695684,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,661.8052
89,1.8343189557095028,-0.6276205952447795,-0.380784389116386,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,1523.3504
90,1.8114389089897827,-0.6112642355024261,-0.3022218551978938,-0.020084563171546017,1.0,0.0,1.3333333333333333,2.0,0.0,369.519
91,-0.9009906296329938,0.7193616492013494,-1.6232003904393053,-0.13954076129512305,0.0,0.0,1.0,0.0,1.0,690.4346
92,1.548318371713006,-0.7436231976847028,-1.3783432521016248,-0.49790935566585415,0.0,0.0,1.0,1.0,1.0,1381.535
93,1.5711984184327252,-0.34881426449993297,-1.3344772168512766,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,622.523
94,-0.6939262068195298,-0.9404174812703933,-0.4246504243667342,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,1274.3412
95,-0.5280458681015616,-1.2412897669672276,-0.3364526506070468,1.5328460124349554,1.0,0.0,2.0,0.0,0.0,487.3656
96,-0.15624510890611573,1.2550688853997545,1.6870215862160682,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,1231.73
97,-0.9341666973765873,0.09027124814883182,0.7461339922301263,-0.7368217519130082,1.0,2.0,2.0,1.0,1.0,3755.112
98,-0.5562645923892163,-0.8566840489535965,0.14417559489806764,1.5328460124349554,2.0,1.0,1.0,2.0,3.0,4363.6532
99,-0.9341666973765873,0.09056077192722296,0.7525574854575898,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,1314.2892
100,0.10687542837066148,-0.13373997356598968,0.16184020127359214,-0.49790935566585415,1.0,0.0,2.0,1.0,1.0,1805.6496
101,0.24339304046498914,-0.5009485973652159,0.6028708227780081,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,2854.9504
102,-1.034838902943354,0.9365016515666883,0.6119986066542337,-0.13954076129512305,1.0,2.0,1.0,0.0,1.0,3896.2616
103,0.8962370402009927,-0.9311004415306551,-1.6413724527797997,1.2939336161878014,0.0,2.0,0.0,2.0,1.0,667.7974
104,1.5826384417925852,-0.7424390452259068,1.1417344578833066,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,3185.853
105,0.9763172037200122,-0.4810101938749601,0.0030675074237633193,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,2247.7408
106,-0.5337658797814917,0.9512636300624099,0.3553511464975438,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,1794.331
107,-1.4180796854986601,-0.08373972835780912,-0.3160837535827601,-0.49790935566585415,1.0,2.0,1.6666666666666667,1.0,1.0,2530.7058
108,0.12594213397042808,4.283267104781836,1.355023338754618,1.5328460124349554,0.0,0.0,2.0,0.0,0.0,679.116
109,0.30135582548827927,-0.7037449955077536,-1.5991122908363173,1.2939336161878014,0.0,0.0,0.0,2.0,1.0,812.276
110,0.10687542837066148,0.19682272836784687,1.469971750060077,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,699.09
111,-0.9021346319689796,-1.3276506619398956,-0.6197254901915729,-1.0951903462837393,1.0,0.0,1.3333333333333333,1.0,1.0,2732.4432
112,-0.2290799242972232,-0.11465331698327788,0.5772186025741327,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,176.437
113,0.01878724849974049,0.02920774721832924,-0.3096602603552965,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,4097.3332
114,-0.8540865338575683,-0.08373972835780912,0.5172938342551257,-0.49790935566585415,1.0,2.0,1.6666666666666667,1.0,1.0,3151.8972
115,-1.2201672813730842,-0.7701425375950468,1.5753266742303194,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,5942.265
116,0.9191170869207128,1.85779973756922,0.8263023994554843,-1.0951903462837393,1.0,2.0,1.3333333333333333,1.0,1.0,4843.695
117,-1.223599288381042,-0.0226255854682686,-0.5133974067973697,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,2542.0244
118,-0.2820853658645745,-0.5957465324422171,-0.010877896373059593,-1.0951903462837393,0.0,0.0,1.3333333333333333,1.0,1.0,2552.6772
119,-0.2706453425047145,-0.6182402176902945,1.3822814322653592,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,1141.847
120,0.038235288211502065,-0.7161885678761211,-1.5013210299414133,-1.0951903462837393,2.0,1.0,1.6666666666666667,1.0,1.0,680.4476
121,-0.041844875307516974,-0.14763524782765247,0.29010130229296927,-0.49790935566585415,0.0,0.0,1.3333333333333333,1.0,1.0,2085.9514
122,1.697038675391184,2.087160327084051,-0.7785399367473802,-0.020084563171546017,1.0,2.0,2.0,2.0,0.0,186.424
123,-0.968486767456167,-0.61584501420609,0.7894508188095262,-0.7368217519130082,1.0,2.0,2.0,1.0,1.0,3036.048
124,-0.05328489866737701,-0.4340574429853471,-1.256971347568702,-1.0951903462837393,1.0,0.0,1.3333333333333333,1.0,1.0,866.8716
125,1.1135974840383303,-1.202380918550472,-0.7379274008167424,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,868.869
126,0.30135582548827927,2.3245184082725947,-0.9404826245049623,0.09937163495203102,0.0,0.0,2.0,0.0,1.0,1137.1864
127,1.4682382081939864,0.6593560559696371,-1.4163350027954575,-1.0951903462837393,1.0,0.0,1.0,1.0,1.0,928.1252
128,-0.9044226366409515,0.3384499599673306,0.17303956171567497,1.2939336161878014,0.0,0.0,0.0,2.0,1.0,762.341
129,1.7542387921904834,-0.7669116524799249,-1.6172843531768115,-0.49790935566585415,2.0,1.0,2.0,1.0,1.0,707.0796
130,0.8195888836899322,-0.746911798793632,0.6360032008452647,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,7968.2944
131,0.15263552181010082,0.05038565963780133,0.3099209906463081,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,1438.128
132,-0.9947988211838448,1.5208688051192412,1.3400630230278556,1.5328460124349554,2.0,1.0,1.0,2.0,3.0,6976.2524
133,-0.9021346319689796,-1.2526027377988882,-0.6309666033396341,-0.020084563171546017,1.0,0.0,2.0,2.0,0.0,101.2016
134,-1.138943115518079,-1.2086166669578289,0.7632076372287242,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,952.094
135,-1.2807994051803415,0.13628273386535456,-0.4005623247637461,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,1969.4364
136,-0.4414830246786218,-0.210439010102892,0.3927936885204281,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,5262.4832
137,-1.3528715523474588,-0.6500246596393374,-1.2912438956838335,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,1314.2892
138,-0.8083264404181285,-0.5540532207351742,-0.8057562775521431,-1.0951903462837393,1.0,0.0,1.3333333333333333,1.0,1.0,535.3032
139,1.2966378577960884,-0.27487269009873233,-0.14235074400616876,-0.020084563171546017,2.0,1.0,0.6666666666666666,2.0,0.0,263.6568
140,-1.1011910384305417,-1.0329928889399345,0.2184697175669102,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,1402.1748
141,-0.8323504894738344,-0.44895931044152987,-0.5753937516822336,-1.0951903462837393,2.0,1.0,2.0,1.0,1.0,1693.7952
142,-0.0075248052279372705,0.43104315639145085,-0.5684628024898005,-0.49790935566585415,2.0,1.0,1.6666666666666667,1.0,1.0,2143.876
143,0.8619169701214134,-0.8738713302449038,0.5884179630162152,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,2676.516
144,0.26703575540869956,-0.08373972835780912,-1.4120248388398298,-0.7368217519130082,1.0,2.0,2.0,1.0,1.0,905.488
145,1.3195179045158083,-0.6331205211544789,1.692388414807614,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,7370.406
146,0.7246366898030946,-0.19239074898643907,1.3786039823926362,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,6301.1312
147,1.0907174373186108,0.2483268152127719,0.3163444838737717,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,1597.92
148,1.9258391425883814,1.746804577214127,0.5980949555633888,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,529.311
149,-1.2807994051803415,0.13598455166201256,-0.376474225160758,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,1969.4364
150,0.404316035727018,1.6661475735597753,-1.455299912713251,-1.0951903462837393,0.0,0.0,2.0,1.0,1.0,1034.6532
151,0.23271568532911988,-0.9071118853700963,0.3296571735876895,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,1794.331
152,0.18695559188968053,0.06147187001316683,0.9097243060005524,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,2768.3964
153,0.15225418769810542,-0.5853651219613676,-1.7616876926768048,1.5328460124349554,0.0,0.0,1.0,2.0,3.0,898.83
154,-1.251055344444706,-0.5673758899647809,1.3678703252095448,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,3169.208
155,1.262317787716509,-1.1516984382665205,1.3261593719370108,-1.3341027425308933,2.0,1.0,1.0,2.0,2.0,3589.9936
156,-1.6857762321193812,-0.08373972835780912,-0.13537804210775709,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,262.3252
157,1.3195179045158083,1.6969075309717454,-0.6609289874991373,-1.0951903462837393,1.0,0.0,2.0,1.0,1.0,1910.1802
158,0.23271568532911988,-0.8051948783999966,-0.00124265653186445,-1.0951903462837393,0.0,0.0,1.6666666666666667,1.0,1.0,1701.7848
159,0.26703575540869956,-0.20182367210087465,0.2179622616019406,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,2471.4496
160,0.26703575540869956,-0.5804538458427564,-1.3847249926231096,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,1331.6
161,0.4447374515985227,0.1467837003703475,-0.7063173906443945,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,1808.9786
162,-1.5851040265526142,-0.500120055857244,1.309634935609361,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,3315.684
163,-1.2727913888284397,0.017738452832876464,-0.42942629158135326,0.09937163495203102,0.0,0.0,2.0,0.0,1.0,2618.5914
164,-1.5279039097533147,0.5015829751491163,1.1813320818840052,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,2769.728
165,1.525438324993286,0.15173679134689666,1.4854812744577877,-1.0951903462837393,0.0,2.0,1.0,1.0,1.0,5375.0034
166,0.5415963160453364,-1.0030213611383556,1.2186911184949325,-1.0951903462837393,1.0,0.0,1.3333333333333333,1.0,1.0,2838.9712
167,-0.15624510890611573,-0.5689107701868693,-0.2567499466406798,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,1743.0644
168,-0.7858277278104042,-0.9158000608331928,0.928445577011995,1.5328460124349554,2.0,1.0,1.0,2.0,3.0,5555.4352
169,-0.05328489866737701,-0.43564168854021196,-1.269818334023629,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,619.194
170,0.3814359890072983,-1.041097687633773,0.38265099271426345,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,2120.573
171,0.8619169701214134,1.0813892931000244,0.5151805049832903,-1.0951903462837393,1.0,0.0,1.6666666666666667,1.0,1.0,3823.0236
172,-0.23632527242513476,-0.26343757802599993,0.16771448583010762,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,1360.2294
173,0.06111533493122174,-0.5346432478956493,0.6076466899926269,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,3969.4996
174,1.1135974840383303,4.547766126928853,-0.4144659758545907,-0.020084563171546017,1.0,0.0,1.3333333333333333,2.0,0.0,345.5502
175,1.1479175541179103,-0.08373972835780912,0.8926506610019546,-0.020084563171546017,1.0,0.0,2.0,2.0,0.0,585.2382
176,-0.12192503882653602,-0.11209512172701322,-0.775835646098618,-0.49790935566585415,1.0,2.0,1.3333333333333333,1.0,1.0,1010.6844
177,-0.23632527242513476,0.5765245155617583,-0.9559921489026729,-0.020084563171546017,2.0,1.0,2.0,2.0,0.0,161.1236
178,-0.27445868362466797,2.4785310243419616,-1.587912930394235,1.5328460124349554,0.0,2.0,2.0,0.0,0.0,42.6112
179,-0.39648559946317324,2.1822440722548073,0.26444908208909396,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,3010.7476
180,0.6941299608434683,-0.20679580340527784,0.19387416199895252,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,6024.1584
181,-0.35072550602373354,-1.2909411765662175,0.9177536725348818,-0.49790935566585415,1.0,0.0,1.0,1.0,1.0,988.713
182,-0.9208200034567507,1.1954591176044198,-0.3701342373452515,1.5328460124349554,2.0,1.0,2.0,0.0,0.0,239.688
183,-1.6205680989681799,0.10041855287449415,-0.45245772654842364,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,1374.2112
184,-0.3190747747281215,-0.42742221700976135,1.378054773721688,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,4739.8302
185,-0.33928548266387387,-0.513916394277407,-0.6582664495563539,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,1012.016
186,0.06111533493122174,0.4911985896170393,0.39761130844102593,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,657.8104
187,0.26703575540869956,-0.8474907097921249,-0.1696088375169099,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,778.986
188,1.5826384417925852,-1.0700699059869396,0.6226487584253679,-0.49790935566585415,1.0,2.0,1.3333333333333333,1.0,1.0,2336.958
189,-1.4432477368903518,0.41492123068579895,-0.8977567593024889,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,2233.0932
190,-0.579525973220931,1.5631600610877574,-0.5946224786586456,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,1661.8368
191,-1.613704084952264,0.08311606528911392,1.987493328917128,-0.13954076129512305,1.0,2.0,1.0,0.0,1.0,4745.8224
192,-0.22488524906527516,-0.4108989876699552,0.37191733553117207,-0.49790935566585415,1.0,2.0,1.0,1.0,1.0,3124.5994
193,0.8047168533221141,-1.0172979754145588,-1.4591026207039097,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,467.3916
194,0.5949830917246823,-1.120308077758308,0.6681206669825821,1.5328460124349554,2.0,1.0,1.0,2.0,3.0,5070.7328
195,-0.5337658797814917,-0.5912749278597935,-1.660093723791242,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,540.6296
196,1.4110380913946872,0.556021447348584,-1.4921932460651877,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,992.7078
197,0.404316035727018,-0.21811012839818672,1.5715239662396612,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,6008.845
198,1.0525840261190778,0.5837309308553679,-1.2537596009549705,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,2105.2596
199,0.1221287928504746,0.6386154760805605,1.4715776233669429,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,5359.69
200,1.3538379745953877,-0.37069004186692245,-0.5839723268875111,-0.49790935566585415,2.0,1.0,1.6666666666666667,1.0,1.0,745.696
201,-1.7326803278948066,-0.5837030736875133,0.33553145814420493,-0.7368217519130082,1.0,2.0,2.0,1.0,1.0,3275.736
202,1.239437740996789,-0.3255979085323818,-0.012483769679925831,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,1701.7848
203,0.5526550052932011,0.1671997944997148,0.5932773356427915,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,6704.606
204,0.5187162693256168,-0.366738086404711,1.6341112725014517,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,4119.9704
205,0.6102364562044958,-0.5693310115609043,-0.9538788196308373,-0.020084563171546017,1.0,2.0,1.0,2.0,0.0,327.5736
206,0.18695559188968053,-0.09192923966464885,-1.5296357880880722,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,780.9834
207,0.7475167365228147,-0.9558793764730992,0.777111288319569,-0.49790935566585415,0.0,0.0,1.3333333333333333,1.0,1.0,3630.6074
208,-0.07044493370716666,-0.38100727331164363,-0.5400645389311844,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,317.5866
